IncidentID,AgencyORI,AgencyName,IncidentStatusDesc,County,RdwyNumber,Street,RoadwayName,StreetSfx,StreetDir,IntersectionRdwy,IntersectionRdwyName,BetweenStRdwy1,BetweenStRdwyName1,BetweenStRdwy2,BetweenStRdwyName2,Latitude,Longitude,Milepoint,CollisionDate,CollisionTime,UnitsInvolved,MotorVehiclesInvolved,NumberKilled,NumberInjured,Weather,RdwyConditionCode,HitandRun,DirAnalysisCode,MannerofCollision,RdwyCharacter,LightCondition,RampFromRdwyId,RampToRdwyId,AcceptedDate,IsSecondaryCollision,OwnerBadge,IncidentStatus,InjurySeverityCde,KABCO Code,KABCO,Environmental_Factors,Human_Factors,Vehicular_Factors
30911697,0870100,MT. STERLING POLICE DEPARTMENT,Accepted,MONTGOMERY,,,SUMMIT,DR,,,,,,,,38.05240142,-83.95580701,0.067,12/7/2022,1708,2,2,0,0,CLEAR,DRY,TRUE,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,44903.8158,FALSE,154,Accepted,5,5,O,,MISJUDGE CLEARANCE,
30911699,0870100,MT. STERLING POLICE DEPARTMENT,Accepted,MONTGOMERY,US0060,,MAIN,ST,E,US0460,MAYSVILLE,,,,,38.05647602,-83.94182798,5.142,12/8/2022,1255,2,2,0,0,RAINING,WET,TRUE,SIDESWIPE-SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,44903.81589,FALSE,154,Accepted,5,5,O,,INATTENTION,
30925612,0870000,MONTGOMERY CTY SHERIFF DEPT,Accepted,MONTGOMERY,,,OLD OWINGSVILLE,RD,,,,,,,,38.06875511,-83.92424936,1.485,11/19/2022,1856,1,1,0,0,CLEAR,DRY,FALSE,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,44907.75119,FALSE,248,Accepted,5,5,O,,"ALCOHOL INVOLVEMENT, NOT UNDER PROPER CONTROL",
30925614,0870000,MONTGOMERY CTY SHERIFF DEPT,Accepted,MONTGOMERY,KY1050,255,KY1050,,,,,,,,,37.96599841,-83.8285007,6.933,12/11/2022,1001,1,1,0,2,CLOUDY,DRY,FALSE,OTHER COLLISIONS ON SHOULDER,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,44907.7513,FALSE,231,Accepted,5,3,B,,,STEERING FAILURE
30925616,0870000,MONTGOMERY CTY SHERIFF DEPT,Accepted,MONTGOMERY,,,OLD OWINGSVILLE,RD,,,TROJAN,,,,,38.07392781,-83.91140384,0.756,12/10/2022,1727,3,3,0,0,CLEAR,WET,FALSE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DUSK,,,44907.7514,FALSE,245,Accepted,5,5,O,,FAILED TO YIELD RIGHT OF WAY,
30925618,0870000,MONTGOMERY CTY SHERIFF DEPT,Accepted,MONTGOMERY,KY0686,,INDIAN MOUND,DR,,KY0713,SPENCER,,,,,38.05454456,-83.91680424,4.85,12/11/2022,1153,1,1,0,0,CLEAR,DRY,FALSE,COLLISION WITH FIXED OBJECT IN INTERSECTION - FIRST EVENT COLLISION 09 - 32,SINGLE VEHICLE,CURVE & LEVEL,DAYLIGHT,,,44907.7515,FALSE,245,Accepted,5,5,O,,FAILED TO KEEP PROPER LANE,
30925619,0870000,MONTGOMERY CTY SHERIFF DEPT,Accepted,MONTGOMERY,KY0646,2750,NEST EGG,RD,,,,,,,,37.9602279,-83.97794901,7.163,12/11/2022,1544,2,2,0,0,CLEAR,DRY,FALSE,HEAD-ON COLLISION,HEAD ON,CURVE & GRADE,DAYLIGHT,,,44907.75156,FALSE,245,Accepted,5,5,O,,,
30925676,0870100,MT. STERLING POLICE DEPARTMENT,Accepted,MONTGOMERY,,,CLAY,ST,,,SUMMER,,,,,38.05838213,-83.94916101,0.34,12/10/2022,903,2,2,0,0,FOG,WET,FALSE,ANGLE COLLISION - ONE VEHICLE TURNING RIGHT,ANGLE,CURVE & GRADE,DAYLIGHT,,,44907.76147,FALSE,128,Accepted,5,5,O,,TURNING IMPROPERLY,
30925680,0870100,MT. STERLING POLICE DEPARTMENT,Accepted,MONTGOMERY,,,GARDEN SPRINGS,DR,,,,,,,,38.06924222,-83.94335452,0.186,12/11/2022,1646,2,2,0,1,CLEAR,DRY,FALSE,1 VEHICLE PARKED POSITION (NOT PARKING LOT/DRIVEWAY),HEAD ON,STRAIGHT & HILLCREST,DAYLIGHT,,,44907.76164,FALSE,158,Accepted,3,3,B,,DISTRACTION,
30937090,0870100,MT. STERLING POLICE DEPARTMENT,Accepted,MONTGOMERY,US0460,501,MAYSVILLE,ST,N,,,,,,,38.06766308,-83.94570024,8.734,12/8/2022,1842,2,2,0,0,RAINING,WET,FALSE,,BACKING,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,44910.36925,FALSE,121,Accepted,5,5,O,,INATTENTION,
30937091,0870100,MT. STERLING POLICE DEPARTMENT,Accepted,MONTGOMERY,,642,NORTHVIEW,DR,,,,,,,,38.07534871,-83.94923194,,12/12/2022,1605,2,2,0,0,CLEAR,DRY,FALSE,,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,44910.36931,FALSE,121,Accepted,5,5,O,,MISJUDGE CLEARANCE,
30937092,0870100,MT. STERLING POLICE DEPARTMENT,Accepted,MONTGOMERY,,1005,MAYSVILLE ROAD,,,,,,,,,38.07996145,-83.94915661,,12/13/2022,1906,2,2,0,0,CLEAR,DRY,FALSE,,ANGLE,STRAIGHT & GRADE,DARK-HWY LIGHTED/ON,,,44910.36937,FALSE,121,Accepted,5,5,O,,NOT UNDER PROPER CONTROL,BRAKES DEFECTIVE
30937097,0870100,MT. STERLING POLICE DEPARTMENT,Accepted,MONTGOMERY,,,WINGTIP,WAY,,US0460,MAYSVILLE,,,,,38.07385279,-83.9475167,0.02,12/8/2022,1738,2,2,0,0,RAINING,WET,FALSE,ANGLE COLLISION - ONE VEHICLE TURNING RIGHT,ANGLE,CURVE & HILLCREST,DAYLIGHT,,,44910.36959,FALSE,157,Accepted,5,5,O,,"TURNING IMPROPERLY, FAILED TO YIELD RIGHT OF WAY",
30937100,0870100,MT. STERLING POLICE DEPARTMENT,Accepted,MONTGOMERY,US0460,,MAYSVILLE,RD,,I 0064,I64 W EXIT110 OFF RAMP TO US460,,,,,38.07890938,-83.94954783,7.968,12/13/2022,1324,2,2,0,0,CLEAR,DRY,FALSE,VEHICLE BACKING IN INTERSECTION,BACKING,STRAIGHT & LEVEL,DAWN,,,44910.36967,FALSE,154,Accepted,5,5,O,,"FAILED TO YIELD RIGHT OF WAY, INATTENTION",
30940889,0870000,MONTGOMERY CTY SHERIFF DEPT,Accepted,MONTGOMERY,US0060,,OWINGSVILLE,RD,,KY1331,OLD OWINGSVILLE,,,,,38.08300972,-83.90141426,8.25,12/5/2022,1640,2,1,0,0,RAINING,WET,FALSE,ANGLE COLLISION - OTHER,ANGLE,CURVE & GRADE,DAYLIGHT,,,44911.12715,FALSE,232,Accepted,5,5,O,,MISJUDGE CLEARANCE,
30946086,0870100,MT. STERLING POLICE DEPARTMENT,Accepted,MONTGOMERY,KY0686,,INDIAN MOUND,DR,,,VANCE,,,,,38.07362121,-83.95120113,0.171,12/15/2022,1626,3,3,0,1,CLEAR,DRY,FALSE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,44912.60632,FALSE,155,Accepted,5,4,C,,"INATTENTION, MISJUDGE CLEARANCE",
30949001,0870100,MT. STERLING POLICE DEPARTMENT,Accepted,MONTGOMERY,US0460,,MAYSVILLE,RD,,I 0064,I64 W EXIT110 OFF RAMP TO US460,,,,,38.07889001,-83.94945726,7.971,12/17/2022,1100,2,2,0,0,CLEAR,DRY,FALSE,ANGLE COLLISION - ONE VEHICLE TURNING LEFT,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,44913.74077,FALSE,154,Accepted,5,5,O,GLARE (SUN),FAILED TO YIELD RIGHT OF WAY,
30949002,0870100,MT. STERLING POLICE DEPARTMENT,Accepted,MONTGOMERY,US0460,,CAMARGO,RD,,,,,,,,38.04638179,-83.93593929,10.375,12/17/2022,2007,1,1,0,0,CLOUDY,DRY,FALSE,OTHER ROADWAY OR MID-BLOCK COLLISION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,44913.74083,FALSE,159,Accepted,5,5,O,DEBRIS IN ROADWAY,,
30960485,0870000,MONTGOMERY CTY SHERIFF DEPT,Accepted,MONTGOMERY,,65,CLARENCE,DR,,,,,,,,38.09314881,-83.90200052,0.236,12/13/2022,219,1,1,0,0,CLEAR,DRY,FALSE,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,44916.35034,FALSE,248,Accepted,5,5,O,,"INATTENTION, NOT UNDER PROPER CONTROL","WINDOWS, WINDSHIELD"
30960486,0870000,MONTGOMERY CTY SHERIFF DEPT,Accepted,MONTGOMERY,US0060,,OWINGSVILLE,RD,,,,,,,,38.08594306,-83.89970681,8.476,12/12/2022,603,1,1,0,0,CLEAR,DRY,FALSE,RAN OFF ROADWAY (1 VEHICLE WITH/EARTH EMBANKMENT/DITCH),SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,44916.35047,FALSE,226,Accepted,5,5,O,,FELL ASLEEP,
30960493,0870000,MONTGOMERY CTY SHERIFF DEPT,Accepted,MONTGOMERY,US0060,,WINCHESTER,RD,,,,,,,,38.03368502,-84.01922658,0.443,12/12/2022,1309,2,2,0,0,CLEAR,DRY,FALSE,SIDESWIPE COLLISION - OPPOSITE DIRECTION,SIDESWIPE-OPPOSITE DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,44916.35075,FALSE,231,Accepted,5,5,O,,"FAILED TO KEEP PROPER LANE, INATTENTION",
30960495,0870000,MONTGOMERY CTY SHERIFF DEPT,Accepted,MONTGOMERY,US0460,,MAIN,ST,,,,,,,,37.96315765,-83.80110717,20.303,12/14/2022,1828,2,2,0,0,RAINING,WET,FALSE,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & HILLCREST,DARK-HWY NOT LIGHTED,,,44916.351,FALSE,238,Accepted,5,5,O,SLIPPERY SURFACE,INATTENTION,
30960499,0870000,MONTGOMERY CTY SHERIFF DEPT,Accepted,MONTGOMERY,KY0213,,KY213,,,,,,,,,37.97093224,-83.85593478,4.864,12/10/2022,1835,1,1,0,0,CLOUDY,DRY,FALSE,COLLISION WITH ANIMAL NON INTERSECTION,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,44916.35121,FALSE,234,Accepted,5,5,O,ANIMALS ACTION,,
30960502,0870000,MONTGOMERY CTY SHERIFF DEPT,Accepted,MONTGOMERY,KY0686,,INDIAN MOUND,DR,,,,,,,,38.07162316,-83.91684038,6.088,12/15/2022,756,2,2,0,0,CLEAR,DRY,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,44916.35145,FALSE,292,Accepted,5,5,O,,INATTENTION,
30960504,0870000,MONTGOMERY CTY SHERIFF DEPT,Accepted,MONTGOMERY,,,MCCORMICK,RD,,US0460,CAMARGO,,,,,37.9941224,-83.88775316,0.002,12/17/2022,1932,2,2,0,0,CLEAR,DRY,FALSE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,44916.35163,FALSE,249,Accepted,5,5,O,,MISJUDGE CLEARANCE,
30960505,0870000,MONTGOMERY CTY SHERIFF DEPT,Accepted,MONTGOMERY,US0460,,MAIN,ST,,,,,,,,37.97828192,-83.85675502,17.094,12/18/2022,924,2,2,0,0,CLEAR,DRY,FALSE,REAR END IN TRAFFIC LANES BOTH VEHICLES MOVING,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,44916.35172,FALSE,226,Accepted,5,5,O,,"FAILED TO YIELD RIGHT OF WAY, INATTENTION",
30960540,0870100,MT. STERLING POLICE DEPARTMENT,Accepted,MONTGOMERY,,,JOHN STUART,DR,,,,,,,,38.06895702,-83.95919731,0.086,12/19/2022,1447,2,2,0,0,CLEAR,DRY,FALSE,VEHICLE BACKING NON INTERSECTION,BACKING,STRAIGHT & LEVEL,DAYLIGHT,,,44916.36065,FALSE,154,Accepted,5,5,O,,INATTENTION,
30966711,0370200,"KY STATE POLICE, CVE",Accepted,MONTGOMERY,KY0646,,KIDDVILLE,RD,,,,,,,,38.00953407,-83.94948636,11.654,12/20/2022,1300,2,2,0,0,CLOUDY,DRY,FALSE,SIDESWIPE COLLISION - OPPOSITE DIRECTION,SIDESWIPE-OPPOSITE DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,44917.65615,FALSE,C-45,Accepted,5,5,O,OTHER,,MIRRORS
30968573,0370200,"KY STATE POLICE, CVE",Accepted,MONTGOMERY,US0060,,MAIN,ST,E,,WILLOW,,,,,38.05765361,-83.93658563,5.441,12/20/2022,1110,2,2,0,2,CLOUDY,DRY,FALSE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,44918.40626,FALSE,C-101,Accepted,5,2,A,,FAILED TO YIELD RIGHT OF WAY,
30968853,0870100,MT. STERLING POLICE DEPARTMENT,Accepted,MONTGOMERY,,,WILLIN,WAY,,US0460,CAMARGO,,,,,38.04112102,-83.93427673,0.244,12/22/2022,1519,2,2,0,0,CLOUDY,DRY,FALSE,REAR END - ONE VEHICLE TURNING RIGHT,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,44918.59405,FALSE,158,Accepted,5,5,O,,INATTENTION,
30972712,0870000,MONTGOMERY CTY SHERIFF DEPT,Accepted,MONTGOMERY,KY0686,1600,INDIAN MOUND,DR,,,,,,,,38.04390906,-83.95355723,2.399,12/20/2022,546,2,2,0,0,CLEAR,DRY,FALSE,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,44921.35565,FALSE,245,Accepted,5,5,O,,FAILED TO KEEP PROPER LANE,
30972715,0870000,MONTGOMERY CTY SHERIFF DEPT,Accepted,MONTGOMERY,US0060,,OWINGSVILLE,RD,,I 0064,I64 E EXIT113 ON RAMP FROM US60,,,,,38.08714791,-83.8991547,8.564,12/20/2022,1010,2,2,0,0,CLEAR,DRY,FALSE,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,44921.35578,FALSE,245,Accepted,5,5,O,,INATTENTION,
30973647,0870000,MONTGOMERY CTY SHERIFF DEPT,Accepted,MONTGOMERY,KY0646,,CREAM ALLEY,RD,,,,,,,,37.96102176,-83.90672856,2.831,12/21/2022,725,1,1,0,0,CLEAR,DRY,FALSE,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & GRADE,DAYLIGHT,,,44921.68226,FALSE,226,Accepted,5,5,O,SLIPPERY SURFACE,NOT UNDER PROPER CONTROL,
30973650,0870000,MONTGOMERY CTY SHERIFF DEPT,Accepted,MONTGOMERY,KY0011,,LEVEE,RD,,,,,,,,38.00407041,-83.942607,6.514,12/13/2022,1112,1,1,0,0,CLEAR,DRY,FALSE,OTHER ROADWAY OR MID-BLOCK COLLISION,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,44921.68233,FALSE,226,Accepted,5,5,O,,,
30973659,0870000,MONTGOMERY CTY SHERIFF DEPT,Accepted,MONTGOMERY,KY1050,854,KY1050,,,,,,,,,37.95693188,-83.82577283,6.235,12/23/2022,1522,1,1,0,0,CLOUDY,ICE,FALSE,OTHER COLLISIONS ON SHOULDER,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,44921.68265,FALSE,231,Accepted,5,5,O,SLIPPERY SURFACE,TOO FAST FOR CONDITIONS,
30973660,0870000,MONTGOMERY CTY SHERIFF DEPT,Accepted,MONTGOMERY,KY0686,,INDIAN MOUND,DR,,KY0713,GRASSY LICK,,,,,38.05809092,-83.95609991,1.361,12/24/2022,1355,2,2,0,0,CLEAR,SNOW/SLUSH,FALSE,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,44921.68273,FALSE,245,Accepted,5,5,O,SLIPPERY SURFACE,INATTENTION,
30973662,0870000,MONTGOMERY CTY SHERIFF DEPT,Accepted,MONTGOMERY,KY0713,,SPENCER,PIKE,,KY0686,INDIAN MOUND,,,,,38.05452666,-83.91680625,7.809,12/24/2022,1830,1,1,0,0,BLOWING SAND/SOIL/DIRT/SNOW,ICE,FALSE,COLLISION WITH FIXED OBJECT IN INTERSECTION - FIRST EVENT COLLISION 09 - 32,SINGLE VEHICLE,CURVE & LEVEL,DARK-HWY LIGHTED/OFF,,,44921.68282,FALSE,252,Accepted,5,5,O,SLIPPERY SURFACE,DISTRACTION,
30973667,0870000,MONTGOMERY CTY SHERIFF DEPT,Accepted,MONTGOMERY,KY0713,,SPENCER,PIKE,,,OSBORNE,,,,,38.04712191,-83.90325072,8.73,12/22/2022,2034,1,1,0,0,RAINING,WET,FALSE,COLLISION WITH FIXED OBJECT IN INTERSECTION - FIRST EVENT COLLISION 09 - 32,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,44921.68309,FALSE,249,Accepted,5,5,O,,"ALCOHOL INVOLVEMENT, NOT UNDER PROPER CONTROL",
30978199,0870100,MT. STERLING POLICE DEPARTMENT,Accepted,MONTGOMERY,,,LARKSPUR,DR,,,GARDEN SPRINGS,,,,,38.07071253,-83.94373968,0.004,12/24/2022,1019,1,1,0,0,CLOUDY,SNOW/SLUSH,FALSE,COLLISION WITH FIXED OBJECT IN INTERSECTION - FIRST EVENT COLLISION 09 - 32,SINGLE VEHICLE,STRAIGHT & LEVEL,DAYLIGHT,,,44922.89213,FALSE,154,Accepted,5,5,O,SLIPPERY SURFACE,,
30978200,0870100,MT. STERLING POLICE DEPARTMENT,Accepted,MONTGOMERY,,,VANCE,DR,,KY0686,INDIAN MOUND,,,,,38.07363865,-83.95123673,0.002,12/16/2022,1315,2,2,0,0,CLEAR,DRY,FALSE,OTHER ROADWAY OR MID-BLOCK COLLISION,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,44922.89219,FALSE,152,Accepted,5,5,O,,OTHER,
30978203,0870100,MT. STERLING POLICE DEPARTMENT,Accepted,MONTGOMERY,US0460,,MAYSVILLE,ST,N,,,,,,,38.07420761,-83.94820609,8.276,12/23/2022,403,1,1,1,0,BLOWING SAND/SOIL/DIRT/SNOW,SNOW/SLUSH,FALSE,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,44922.89228,FALSE,144,Accepted,5,1,K,SLIPPERY SURFACE,LOST CONSCIOUSNESS/FAINTED,
30978205,0870100,MT. STERLING POLICE DEPARTMENT,Accepted,MONTGOMERY,US0460,,MAYSVILLE,RD,,,,,,,,38.07959604,-83.9497435,7.827,12/23/2022,1812,2,2,0,0,CLOUDY,SNOW/SLUSH,TRUE,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,44922.89236,FALSE,154,Accepted,5,5,O,SLIPPERY SURFACE,,
30983602,0870100,MT. STERLING POLICE DEPARTMENT,Accepted,MONTGOMERY,,,QUEEN,ST,S,,LOCUST,,,,,38.05595177,-83.93872876,0.003,12/27/2022,1809,2,2,0,0,CLEAR,DRY,FALSE,ANGLE COLLISION - OTHER,ANGLE,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,44924.35639,FALSE,158,Accepted,5,5,O,,DISREGARD TRAFFIC CONTROL,OTHER
30983604,0870100,MT. STERLING POLICE DEPARTMENT,Accepted,MONTGOMERY,KY0686,,INDIAN MOUND,DR,,,,,,,,38.0735632,-83.95126132,0.167,12/22/2022,1839,2,2,0,2,CLOUDY,DRY,FALSE,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,CURVE & LEVEL,DARK-HWY LIGHTED/ON,,,44924.35648,FALSE,158,Accepted,5,3,B,,DISTRACTION,
30985617,0870000,MONTGOMERY CTY SHERIFF DEPT,Accepted,MONTGOMERY,KY0213,,KY213,,,,,,,,,37.96877626,-83.8578698,4.684,12/26/2022,2142,1,1,0,1,CLEAR,DRY,FALSE,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,CURVE & LEVEL,DARK-HWY NOT LIGHTED,,,44924.73202,FALSE,248,Accepted,5,4,C,,NOT UNDER PROPER CONTROL,
30985628,0870000,MONTGOMERY CTY SHERIFF DEPT,Accepted,MONTGOMERY,KY0011,4413,LEVEE,RD,,,,,,,,37.98489244,-83.94041477,5.138,12/28/2022,1808,1,1,0,0,CLOUDY,DRY,FALSE,RAN OFF ROADWAY (1 VEHICLE WITH/EARTH EMBANKMENT/DITCH),SINGLE VEHICLE,CURVE & LEVEL,DARK-HWY NOT LIGHTED,,,44924.73244,FALSE,234,Accepted,5,5,O,,"DISTRACTION, NOT UNDER PROPER CONTROL",
30985630,0870000,MONTGOMERY CTY SHERIFF DEPT,Accepted,MONTGOMERY,KY0686,,INDIAN MOUND,DR,,KY0686,KY686 CROSSOVER,,,,,38.05465686,-83.95616649,1.6,12/28/2022,958,2,2,0,0,CLEAR,DRY,FALSE,OTHER INTERSECTION COLLISIONS,REAR END,STRAIGHT & LEVEL,DAYLIGHT,,,44924.73252,FALSE,245,Accepted,5,5,O,,,
30988416,0870000,MONTGOMERY CTY SHERIFF DEPT,Accepted,MONTGOMERY,US0460,,MAIN,ST,,KY0213,KY213,,,,,37.97635206,-83.85108625,17.441,12/29/2022,1050,2,2,0,0,CLEAR,DRY,FALSE,SIDESWIPE-SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DAYLIGHT,,,44925.58986,FALSE,252,Accepted,5,5,O,,MISJUDGE CLEARANCE,
30988417,0870000,MONTGOMERY CTY SHERIFF DEPT,Accepted,MONTGOMERY,KY0011,,LEVEE,RD,,,WADE,,,,,38.03312882,-83.9498859,8.719,12/29/2022,2103,2,2,0,0,CLOUDY,DRY,FALSE,SIDESWIPE-SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,44925.58994,FALSE,234,Accepted,5,5,O,,INATTENTION,
30995899,0870100,MT. STERLING POLICE DEPARTMENT,Accepted,MONTGOMERY,KY0686,,INDIAN MOUND,DR,,US0060,WINCHESTER,,,,,38.05386082,-83.95649334,1.654,12/5/2022,1800,2,2,0,0,RAINING,WET,FALSE,OPPOSING LEFT TURN,OPPOSING LEFT TURN,STRAIGHT & LEVEL,DARK-HWY NOT LIGHTED,,,44928.05145,FALSE,157,Accepted,5,5,O,,FAILED TO YIELD RIGHT OF WAY,
30995903,0870100,MT. STERLING POLICE DEPARTMENT,Accepted,MONTGOMERY,KY0686,,INDIAN MOUND,DR,,,REESE,,,,,38.06733277,-83.95515082,0.722,12/27/2022,1223,2,2,0,0,CLEAR,DRY,FALSE,ANGLE COLLISION - ONE VEHICLE TURNING LEFT,ANGLE,STRAIGHT & LEVEL,DAYLIGHT,,,44928.05174,FALSE,152,Accepted,5,5,O,,DISREGARD TRAFFIC CONTROL,
30997470,0870100,MT. STERLING POLICE DEPARTMENT,Accepted,MONTGOMERY,,14,WILLOW,ST,,,,,,,,38.05805775,-83.93674466,0.029,12/31/2022,2117,1,1,0,0,CLOUDY,WET,FALSE,,SINGLE VEHICLE,STRAIGHT & LEVEL,DARK (UNKNOWN ROADWAY LIGHTING),,,44928.42272,FALSE,130,Accepted,5,5,O,,"INATTENTION, MISJUDGE CLEARANCE",
31013341,0870100,MT. STERLING POLICE DEPARTMENT,Accepted,MONTGOMERY,,313,QUEEN,ST,N,,,,,,,38.06254996,-83.94100997,0.391,12/31/2022,1801,1,1,0,0,CLEAR,DRY,FALSE,COLLISION WITH FIXED OBJECT NON - INTERSECTION - FIRST EVENT COLLISION 09 - 32 EXCLUDING 16,SINGLE VEHICLE,STRAIGHT & HILLCREST,DARK (UNKNOWN ROADWAY LIGHTING),,,44929.58979,FALSE,155,Accepted,5,5,O,,INATTENTION,BRAKES DEFECTIVE
31039234,0870000,MONTGOMERY CTY SHERIFF DEPT,Accepted,MONTGOMERY,KY0686,,INDIAN MOUND,DR,,KY0713,GRASSY LICK,,,,,38.05805651,-83.95600435,1.359,1/4/2023,1400,2,2,0,2,CLEAR,DRY,FALSE,OPPOSING LEFT TURN,OPPOSING LEFT TURN,STRAIGHT & LEVEL,DAYLIGHT,,,44930.71247,FALSE,228,Accepted,5,3,B,,FAILED TO YIELD RIGHT OF WAY,
31039247,0870000,MONTGOMERY CTY SHERIFF DEPT,Accepted,MONTGOMERY,KY0213,,KY213,,,,,,,,,37.94087114,-83.86256407,2.672,1/4/2023,755,2,2,0,1,RAINING,WET,FALSE,1 VEHICLE ENTERING/LEAVING ENTRANCE,ANGLE,CURVE & LEVEL,DAYLIGHT,,,44930.71556,FALSE,226,Accepted,5,4,C,SLIPPERY SURFACE,FAILED TO KEEP PROPER LANE,
31042758,0870100,MT. STERLING POLICE DEPARTMENT,Accepted,MONTGOMERY,,1100,CAMARGO,RD,,,,,,,,38.04103727,-83.93407137,,1/4/2023,709,2,2,0,0,CLOUDY,DRY,FALSE,SIDESWIPE COLLISION - SAME DIRECTION,SIDESWIPE-SAME DIRECTION,STRAIGHT & LEVEL,OTHER,,,44931.46455,FALSE,153,Accepted,5,5,O,,FAILED TO YIELD RIGHT OF WAY,
31047273,0870100,MT. STERLING POLICE DEPARTMENT,Accepted,MONTGOMERY,US0460,,MAYSVILLE,RD,,,,,,,,38.07863387,-83.94948445,7.977,12/29/2022,2102,2,2,0,0,CLOUDY,DRY,FALSE,OTHER ROADWAY OR MID-BLOCK COLLISION,OPPOSING LEFT TURN,STRAIGHT & LEVEL,DARK-HWY LIGHTED/ON,,,44932.39427,FALSE,159,Accepted,5,5,O,,"FAILED TO KEEP PROPER LANE, FAILED TO YIELD RIGHT OF WAY, TURNING IMPROPERLY",
31049702,0870000,MONTGOMERY CTY SHERIFF DEPT,Accepted,MONTGOMERY,KY0713,1050,GRASSY LICK,RD,,,,,,,,38.06046999,-83.96626809,5.208,1/5/2023,730,1,1,0,0,CLEAR,DRY,FALSE,COLLISION WITH ANIMAL NON INTERSECTION,SINGLE VEHICLE,CURVE & GRADE,DAYLIGHT,,,44932.73886,FALSE,245,Accepted,5,5,O,ANIMALS ACTION,,
